patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
7,55,55,69.3,9,1940,215.55555555555554,29528
7,56,56,70.71,5,955,191.0,26511
7,57,57,72.12,5,1037,207.4,28317
7,58,58,73.54,3,853,284.3333333333333,29426
7,59,59,74.95,2,627,313.5,26626
7,60,60,76.37,6,1151,191.83333333333334,29692
7,61,61,77.78,2,631,315.5,28861
7,62,62,79.2,2,496,248.0,26738
7,63,63,80.61,4,1769,442.25,29602
7,64,64,82.02,5,1139,227.8,27555
7,65,65,83.44,5,1094,218.8,31539
7,66,66,84.85,2,175,87.5,28539
7,67,67,86.27,1,248,248.0,26705
7,68,68,87.68,3,1489,496.3333333333333,30102
7,69,69,89.1,5,859,171.8,26671
7,70,70,90.51,2,1227,613.5,26363
7,71,71,91.92,2,159,79.5,30375
7,72,72,93.34,4,921,230.25,28845
7,73,73,94.75,3,1005,335.0,28463
7,74,74,96.17,0,0,0.0,29405
7,75,75,97.58,8,1824,228.0,28003
7,76,76,98.99,1,132,132.0,27231
7,77,77,100.41,3,616,205.33333333333334,28934
7,78,78,101.82,2,238,119.0,25674
7,79,79,103.24,5,2042,408.4,28858
7,80,80,104.65,2,320,160.0,28126
7,81,81,106.07,4,1480,370.0,30781
7,82,82,107.48,3,1224,408.0,28244
7,83,83,108.89,6,1136,189.33333333333334,27997
7,84,84,110.31,0,0,0.0,28234
7,85,85,111.72,3,499,166.33333333333334,28249
7,86,86,113.14,2,354,177.0,27478
7,87,87,114.55,2,252,126.0,26329
7,88,88,115.97,2,463,231.5,25473
7,89,89,117.38,0,0,0.0,31316
7,90,90,118.79,1,134,134.0,26794
7,91,91,120.21,2,636,318.0,28573
7,92,92,121.62,2,519,259.5,29670
7,93,93,123.04,0,0,0.0,30493
7,94,94,124.45,2,1030,515.0,27500
7,95,95,125.87,2,718,359.0,27916
7,96,96,127.28,0,0,0.0,31138
7,97,97,128.69,0,0,0.0,30285
7,98,98,130.11,2,893,446.5,31869
7,99,99,131.52,2,532,266.0,30364
8,9,9,2.83,30,980,32.666666666666664,19667
8,10,10,4.24,36,3949,109.69444444444444,21163
8,11,11,5.66,26,2605,100.1923076923077,20970
8,12,12,7.07,32,1806,56.4375,17696
8,13,13,8.49,22,2001,90.95454545454545,21769
8,14,14,9.9,26,3364,129.3846153846154,22948
8,15,15,11.31,33,3452,104.60606060606061,21278
8,16,16,12.73,27,2208,81.77777777777777,21138
8,17,17,14.14,22,1831,83.22727272727273,19491
8,18,18,15.56,19,1241,65.3157894736842,24122
8,19,19,16.97,20,1755,87.75,23927
8,20,20,18.38,25,2839,113.56,23207
8,21,21,19.8,17,1560,91.76470588235294,23189
8,22,22,21.21,23,2707,117.69565217391305,24928
8,23,23,22.63,19,1815,95.52631578947368,22697
8,24,24,24.04,20,1651,82.55,21587
8,25,25,25.46,9,1179,131.0,25213
8,26,26,26.87,17,1569,92.29411764705883,23631
8,27,27,28.28,17,1883,110.76470588235294,21632
8,28,28,29.7,14,1354,96.71428571428571,24191
8,29,29,31.11,14,1746,124.71428571428571,24664
8,30,30,32.53,16,2394,149.625,24610
8,31,31,33.94,20,5285,264.25,27417
8,32,32,35.36,15,3446,229.73333333333332,26560
8,33,33,36.77,18,2801,155.61111111111111,24217
8,34,34,38.18,12,2075,172.91666666666666,26068
8,35,35,39.6,13,1796,138.15384615384616,23820
8,36,36,41.01,14,1857,132.64285714285714,25930
8,37,37,42.43,14,2226,159.0,27670
8,38,38,43.84,18,4577,254.27777777777777,27056
8,39,39,45.25,13,3105,238.84615384615384,24643
8,40,40,46.67,6,778,129.66666666666666,28085
8,41,41,48.08,9,2108,234.22222222222223,25172
8,42,42,49.5,8,882,110.25,26403
8,43,43,50.91,11,1769,160.8181818181818,28133
8,44,44,52.33,11,1742,158.36363636363637,27394
8,45,45,53.74,4,467,116.75,27809
8,46,46,55.15,13,3088,237.53846153846155,26497
8,47,47,56.57,11,1617,147.0,28015
8,48,48,57.98,7,1462,208.85714285714286,26474
8,49,49,59.4,14,2447,174.78571428571428,25507
8,50,50,60.81,10,2415,241.5,26242
8,51,51,62.23,8,1714,214.25,29647
8,52,52,63.64,6,1104,184.0,29431
8,53,53,65.05,7,1246,178.0,24913
8,54,54,66.47,11,3140,285.45454545454544,25521
8,55,55,67.88,9,1683,187.0,25779
8,56,56,69.3,7,1624,232.0,28739
8,57,57,70.71,3,482,160.66666666666666,29167
8,58,58,72.12,2,272,136.0,26970
8,59,59,73.54,8,2646,330.75,28787
8,60,60,74.95,9,2532,281.3333333333333,25191
8,61,61,76.37,5,1923,384.6,27246
8,62,62,77.78,9,2031,225.66666666666666,26577
8,63,63,79.2,3,855,285.0,26967
8,64,64,80.61,5,1364,272.8,25568
8,65,65,82.02,7,1928,275.42857142857144,24039
8,66,66,83.44,6,2206,367.6666666666667,30695
8,67,67,84.85,3,594,198.0,28866
8,68,68,86.27,4,731,182.75,29076
8,69,69,87.68,3,670,223.33333333333334,25161
8,70,70,89.1,4,571,142.75,27623
8,71,71,90.51,2,589,294.5,26600
8,72,72,91.92,1,252,252.0,27607
8,73,73,93.34,4,887,221.75,29369
8,74,74,94.75,2,1145,572.5,27784
8,75,75,96.17,5,1648,329.6,28442
8,76,76,97.58,4,734,183.5,27974
8,77,77,98.99,1,99,99.0,26079
8,78,78,100.41,1,165,165.0,25499
8,79,79,101.82,3,820,273.3333333333333,31244
8,80,80,103.24,4,870,217.5,28054
8,81,81,104.65,0,0,0.0,27325
8,82,82,106.07,3,1612,537.3333333333334,31483
8,83,83,107.48,2,729,364.5,25896
8,84,84,108.89,2,659,329.5,29262
8,85,85,110.31,2,976,488.0,29601
8,86,86,111.72,0,0,0.0,28511
8,87,87,113.14,1,292,292.0,30394
8,88,88,114.55,2,732,366.0,29037
8,89,89,115.97,2,623,311.5,27799
8,90,90,117.38,3,1519,506.3333333333333,27323
8,91,91,118.79,2,965,482.5,30983
8,92,92,120.21,3,696,232.0,30473
8,93,93,121.62,3,991,330.3333333333333,30134
8,94,94,123.04,4,633,158.25,27627
8,95,95,124.45,0,0,0.0,31693
8,96,96,125.87,1,351,351.0,29119
8,97,97,127.28,1,217,217.0,31297
8,98,98,128.69,1,298,298.0,29022
8,99,99,130.11,3,1025,341.6666666666667,29047
9,10,10,2.83,37,2634,71.1891891891892,18111
9,11,11,4.24,29,1630,56.206896551724135,19678
9,12,12,5.66,23,1150,50.0,21374
9,13,13,7.07,30,2447,81.56666666666666,19852
9,14,14,8.49,36,3807,105.75,20635
9,15,15,9.9,29,3587,123.6896551724138,20851
9,16,16,11.31,27,2314,85.70370370370371,19946
9,17,17,12.73,25,1625,65.0,22474
9,18,18,14.14,20,1482,74.1,22794
9,19,19,15.56,30,2633,87.76666666666667,18596
9,20,20,16.97,26,4505,173.26923076923077,26004
9,21,21,18.38,19,1431,75.3157894736842,24664
9,22,22,19.8,16,1218,76.125,22668
9,23,23,21.21,24,3094,128.91666666666666,22312
9,24,24,22.63,21,2487,118.42857142857143,24201
9,25,25,24.04,18,1962,109.0,22830
9,26,26,25.46,18,1373,76.27777777777777,22677
9,27,27,26.87,16,2437,152.3125,25872
9,28,28,28.28,19,2013,105.94736842105263,21984
9,29,29,29.7,17,2187,128.64705882352942,25026
9,30,30,31.11,13,1407,108.23076923076923,27092
9,31,31,32.53,16,2515,157.1875,26810
9,32,32,33.94,17,1498,88.11764705882354,23260
9,33,33,35.36,15,2123,141.53333333333333,24968
9,34,34,36.77,10,2197,219.7,24611
9,35,35,38.18,13,1741,133.92307692307693,24458
9,36,36,39.6,18,2276,126.44444444444444,26408
9,37,37,41.01,12,1192,99.33333333333333,22604
9,38,38,42.43,14,2314,165.28571428571428,26655
9,39,39,43.84,17,2736,160.94117647058823,25370
9,40,40,45.25,9,2212,245.77777777777777,27470
9,41,41,46.67,11,3074,279.45454545454544,25968
9,42,42,48.08,13,2536,195.07692307692307,28341
9,43,43,49.5,9,1411,156.77777777777777,25959
9,44,44,50.91,11,1742,158.36363636363637,24796
9,45,45,52.33,9,2081,231.22222222222223,27801
9,46,46,53.74,11,2185,198.63636363636363,27584
9,47,47,55.15,9,1191,132.33333333333334,28139
9,48,48,56.57,7,1073,153.28571428571428,26312
9,49,49,57.98,7,2374,339.14285714285717,28027
9,50,50,59.4,9,1361,151.22222222222223,25709
9,51,51,60.81,9,1675,186.11111111111111,27297
9,52,52,62.23,12,1896,158.0,24407
9,53,53,63.64,4,318,79.5,26604
9,54,54,65.05,7,1556,222.28571428571428,28506
9,55,55,66.47,8,1314,164.25,25020
9,56,56,67.88,4,576,144.0,27782
9,57,57,69.3,6,1330,221.66666666666666,27411
9,58,58,70.71,3,737,245.66666666666666,25305
9,59,59,72.12,4,1006,251.5,27735
9,60,60,73.54,5,925,185.0,29109
9,61,61,74.95,6,1328,221.33333333333334,23305
9,62,62,76.37,7,2412,344.57142857142856,25969
9,63,63,77.78,5,1819,363.8,29789
9,64,64,79.2,9,1976,219.55555555555554,26380
9,65,65,80.61,2,402,201.0,28756
9,66,66,82.02,5,829,165.8,27219
9,67,67,83.44,8,1996,249.5,28211
9,68,68,84.85,2,209,104.5,29293
9,69,69,86.27,5,1687,337.4,30670
9,70,70,87.68,3,688,229.33333333333334,25233
9,71,71,89.1,4,1448,362.0,26940
9,72,72,90.51,3,704,234.66666666666666,27265
9,73,73,91.92,4,949,237.25,28604
9,74,74,93.34,1,167,167.0,26915
9,75,75,94.75,3,636,212.0,28908
9,76,76,96.17,2,578,289.0,27023
9,77,77,97.58,1,109,109.0,29875
9,78,78,98.99,2,471,235.5,27414
9,79,79,100.41,2,241,120.5,29937
9,80,80,101.82,2,276,138.0,28236
9,81,81,103.24,4,933,233.25,28661
9,82,82,104.65,2,556,278.0,27578
9,83,83,106.07,1,269,269.0,30093
9,84,84,107.48,2,755,377.5,28125
9,85,85,108.89,3,337,112.33333333333333,25229
9,86,86,110.31,5,2315,463.0,31281
9,87,87,111.72,5,961,192.2,26450
9,88,88,113.14,4,555,138.75,29631
9,89,89,114.55,3,515,171.66666666666666,31802
9,90,90,115.97,1,379,379.0,28441
9,91,91,117.38,3,737,245.66666666666666,26533
9,92,92,118.79,1,160,160.0,26313
9,93,93,120.21,0,0,0.0,27690
9,94,94,121.62,3,1387,462.3333333333333,28674
9,95,95,123.04,0,0,0.0,23657
9,96,96,124.45,1,116,116.0,27742
9,97,97,125.87,0,0,0.0,27094
9,98,98,127.28,1,165,165.0,28035
9,99,99,128.69,1,478,478.0,27964
