patch-size,x-offset,y-offset,distance,tally,step_sum,avg,total_steps
3,66,66,90.51,4,8693,2173.25,138629
3,67,67,91.92,2,624,312.0,116144
3,68,68,93.34,4,6499,1624.75,124293
3,69,69,94.75,1,1042,1042.0,134058
3,70,70,96.17,2,2847,1423.5,124430
3,71,71,97.58,3,6801,2267.0,131012
3,72,72,98.99,4,4405,1101.25,132621
3,73,73,100.41,4,4090,1022.5,118722
3,74,74,101.82,3,4238,1412.6666666666667,122523
3,75,75,103.24,2,2106,1053.0,120217
3,76,76,104.65,1,1308,1308.0,126181
3,77,77,106.07,0,0,0.0,126982
3,78,78,107.48,1,1049,1049.0,127766
3,79,79,108.89,1,693,693.0,133773
3,80,80,110.31,0,0,0.0,122740
3,81,81,111.72,1,1278,1278.0,113368
3,82,82,113.14,3,7189,2396.3333333333335,136096
3,83,83,114.55,5,5030,1006.0,134858
3,84,84,115.97,3,5147,1715.6666666666667,122194
3,85,85,117.38,2,2867,1433.5,137930
3,86,86,118.79,2,3498,1749.0,115044
3,87,87,120.21,0,0,0.0,123156
3,88,88,121.62,0,0,0.0,110238
3,89,89,123.04,1,527,527.0,121336
3,90,90,124.45,1,2400,2400.0,122278
3,91,91,125.87,0,0,0.0,125202
3,92,92,127.28,2,3921,1960.5,133959
3,93,93,128.69,1,1234,1234.0,130065
3,94,94,130.11,0,0,0.0,123736
3,95,95,131.52,1,436,436.0,115217
3,96,96,132.94,0,0,0.0,112831
3,97,97,134.35,0,0,0.0,109540
3,98,98,135.76,0,0,0.0,118344
3,99,99,137.18,0,0,0.0,115924
4,5,5,2.83,54,9292,172.07407407407408,58031
4,6,6,4.24,55,19012,345.6727272727273,63509
4,7,7,5.66,48,11862,247.125,63971
4,8,8,7.07,45,12206,271.24444444444447,68674
4,9,9,8.49,46,20092,436.7826086956522,76512
4,10,10,9.9,38,11166,293.8421052631579,78685
4,11,11,11.31,38,23894,628.7894736842105,95771
4,12,12,12.73,38,15664,412.2105263157895,83543
4,13,13,14.14,39,15290,392.05128205128204,78120
4,14,14,15.56,30,14309,476.96666666666664,96501
4,15,15,16.97,30,16330,544.3333333333334,96004
4,16,16,18.38,34,20418,600.5294117647059,85627
4,17,17,19.8,24,11915,496.4583333333333,118113
4,18,18,21.21,26,10265,394.8076923076923,94297
4,19,19,22.63,30,14609,486.96666666666664,88343
4,20,20,24.04,22,7977,362.59090909090907,96401
4,21,21,25.46,21,14005,666.9047619047619,110843
4,22,22,26.87,23,11922,518.3478260869565,90004
4,23,23,28.28,19,19321,1016.8947368421053,98820
4,24,24,29.7,22,16575,753.4090909090909,99697
4,25,25,31.11,19,10284,541.2631578947369,90224
4,26,26,32.53,22,13648,620.3636363636364,91762
4,27,27,33.94,19,10053,529.1052631578947,95274
4,28,28,35.36,18,14550,808.3333333333334,124322
4,29,29,36.77,19,10476,551.3684210526316,101599
4,30,30,38.18,21,13988,666.0952380952381,103429
4,31,31,39.6,15,9792,652.8,98091
4,32,32,41.01,11,9937,903.3636363636364,113832
4,33,33,42.43,15,12857,857.1333333333333,105950
4,34,34,43.84,21,19500,928.5714285714286,117867
4,35,35,45.25,12,7001,583.4166666666666,106921
4,36,36,46.67,13,13532,1040.923076923077,116893
4,37,37,48.08,16,10233,639.5625,109412
4,38,38,49.5,15,10968,731.2,108469
4,39,39,50.91,15,13884,925.6,111869
4,40,40,52.33,18,13059,725.5,121891
4,41,41,53.74,14,13500,964.2857142857143,110907
4,42,42,55.15,9,11833,1314.7777777777778,112326
4,43,43,56.57,12,11155,929.5833333333334,116428
4,44,44,57.98,9,10906,1211.7777777777778,117833
4,45,45,59.4,7,4297,613.8571428571429,114933
4,46,46,60.81,10,12351,1235.1,115221
4,47,47,62.23,10,8309,830.9,117404
4,48,48,63.64,9,14296,1588.4444444444443,117265
4,49,49,65.05,6,3397,566.1666666666666,122857
4,50,50,66.47,12,12840,1070.0,112578
4,51,51,67.88,5,5384,1076.8,119788
4,52,52,69.3,13,16304,1254.1538461538462,114995
4,53,53,70.71,12,11541,961.75,115390
4,54,54,72.12,16,12680,792.5,110185
4,55,55,73.54,12,11669,972.4166666666666,110333
4,56,56,74.95,6,6375,1062.5,129507
4,57,57,76.37,3,1774,591.3333333333334,118895
4,58,58,77.78,5,5300,1060.0,105341
4,59,59,79.2,10,9797,979.7,132758
4,60,60,80.61,10,12848,1284.8,120020
4,61,61,82.02,3,3504,1168.0,133456
4,62,62,83.44,6,5391,898.5,128907
4,63,63,84.85,5,5615,1123.0,113878
4,64,64,86.27,3,2028,676.0,122065
4,65,65,87.68,3,1995,665.0,122707
4,66,66,89.1,5,9428,1885.6,128776
4,67,67,90.51,5,8132,1626.4,129667
4,68,68,91.92,6,11814,1969.0,140021
4,69,69,93.34,4,4365,1091.25,118921
4,70,70,94.75,7,7069,1009.8571428571429,114197
4,71,71,96.17,2,1589,794.5,125469
4,72,72,97.58,8,7375,921.875,117683
4,73,73,98.99,5,4441,888.2,131914
4,74,74,100.41,2,3345,1672.5,140101
4,75,75,101.82,2,3819,1909.5,117565
4,76,76,103.24,0,0,0.0,121754
4,77,77,104.65,4,4887,1221.75,135230
4,78,78,106.07,1,574,574.0,110273
4,79,79,107.48,1,2532,2532.0,133335
4,80,80,108.89,1,1087,1087.0,136534
4,81,81,110.31,3,5125,1708.3333333333333,153440
4,82,82,111.72,1,879,879.0,138610
4,83,83,113.14,2,2024,1012.0,125135
4,84,84,114.55,1,1976,1976.0,109331
4,85,85,115.97,0,0,0.0,122288
4,86,86,117.38,1,891,891.0,123538
4,87,87,118.79,2,1983,991.5,122612
4,88,88,120.21,0,0,0.0,117429
4,89,89,121.62,2,3376,1688.0,124042
4,90,90,123.04,2,4542,2271.0,127721
4,91,91,124.45,2,3885,1942.5,120574
4,92,92,125.87,0,0,0.0,126551
4,93,93,127.28,0,0,0.0,133695
4,94,94,128.69,0,0,0.0,116144
4,95,95,130.11,0,0,0.0,132690
4,96,96,131.52,2,3790,1895.0,125754
4,97,97,132.94,2,2189,1094.5,121075
4,98,98,134.35,0,0,0.0,150099
4,99,99,135.76,1,1856,1856.0,124470
5,6,6,2.83,60,10782,179.7,46802
5,7,7,4.24,55,9109,165.61818181818182,66589
5,8,8,5.66,61,17084,280.0655737704918,55530
5,9,9,7.07,48,9647,200.97916666666666,71244
5,10,10,8.49,39,10293,263.9230769230769,69885
5,11,11,9.9,39,19988,512.5128205128206,81954
5,12,12,11.31,38,14465,380.6578947368421,79265
5,13,13,12.73,43,10339,240.4418604651163,63081
5,14,14,14.14,36,15956,443.22222222222223,84431
5,15,15,15.56,41,19796,482.8292682926829,77854
5,16,16,16.97,29,10671,367.9655172413793,87875
5,17,17,18.38,23,8292,360.5217391304348,89428
5,18,18,19.8,26,11883,457.03846153846155,97535
5,19,19,21.21,35,14242,406.9142857142857,82726
5,20,20,22.63,39,15212,390.05128205128204,76938
5,21,21,24.04,30,22540,751.3333333333334,100953
5,22,22,25.46,28,11185,399.4642857142857,88230
5,23,23,26.87,22,16264,739.2727272727273,106246
